"floor","room","axis","ordinat","timestamp"
"Level 1","137",306.44917080178976,271.303916666667,19/05/21 13:33:17
"Level 1","137",306.44917080178976,271.303916666667,19/05/21 13:33:18
"Level 1","137",306.8441981438338,271.303916666667,19/05/21 13:33:18
"Level 1","137",306.8441981438338,271.303916666667,19/05/21 13:33:18
"Level 1","137",307.4195400949434,271.303916666667,19/05/21 13:33:18
"Level 1","137",307.705783899346,271.303916666667,19/05/21 13:33:18
"Level 1","137",307.86045320050926,271.303916666667,19/05/21 13:33:18
"Level 1","137",308.01188463024215,271.303916666667,19/05/21 13:33:18
"Level 1","137",308.01188463024215,271.303916666667,19/05/21 13:33:18
"Level 1","137",308.4468195216254,271.303916666667,19/05/21 13:33:18
"Level 1","137",308.7214473482003,271.303916666667,19/05/21 13:33:18
"Level 1","137",308.7214473482003,271.303916666667,19/05/21 13:33:19
"Level 1","137",309.0605573185989,271.303916666667,19/05/21 13:33:19
"Level 1","137",309.3242777156751,271.303916666667,19/05/21 13:33:19
"Level 1","137",309.3242777156751,271.303916666667,19/05/21 13:33:19
"Level 1","137",309.53345033511783,271.303916666667,19/05/21 13:33:19
"Level 1","137",310.0618275026666,271.303916666667,19/05/21 13:33:19
"Level 1","137",310.28176811792036,271.303916666667,19/05/21 13:33:19
"Level 1","137",310.45812055971726,271.303916666667,19/05/21 13:33:19
"Level 1","137",310.69360223238215,271.303916666667,19/05/21 13:33:19
"Level 1","137",310.69360223238215,271.303916666667,19/05/21 13:33:19
"Level 1","137",310.86611925500347,271.303916666667,19/05/21 13:33:20
"Level 1","137",311.3706330488964,271.303916666667,19/05/21 13:33:20
"Level 1","137",311.571109208695,271.303916666667,19/05/21 13:33:20
"Level 1","137",311.571109208695,271.303916666667,19/05/21 13:33:20
"Level 1","137",312.1059156539934,271.303916666667,19/05/21 13:33:20
"Level 1","137",312.3872191228685,271.303916666667,19/05/21 13:33:20
"Level 1","137",312.3872191228685,271.303916666667,19/05/21 13:33:20
"Level 1","137",312.84031009617553,271.303916666667,19/05/21 13:33:20
"Level 1","137",312.9956039898167,271.303916666667,19/05/21 13:33:20
"Level 1","137",313.1712312280214,271.303916666667,19/05/21 13:33:20
"Level 1","137",313.1712312280214,271.303916666667,19/05/21 13:33:21
"Level 1","137",313.6297898582441,271.303916666667,19/05/21 13:33:21
"Level 1","137",313.6297898582441,271.303916666667,19/05/21 13:33:21
"Level 1","137",313.79796519880693,271.303916666667,19/05/21 13:33:21
"Level 1","137",314.09541132218334,271.303916666667,19/05/21 13:33:21
"Level 1","137",314.3549156403153,271.303916666667,19/05/21 13:33:21
"Level 1","137",314.55907860177217,271.303916666667,19/05/21 13:33:21
"Level 1","137",314.7248807123436,271.303916666667,19/05/21 13:33:21
"Level 1","137",314.8841726829649,271.303916666667,19/05/21 13:33:21
"Level 1","137",314.8841726829649,271.303916666667,19/05/21 13:33:21
"Level 1","137",315.3793303953865,271.303916666667,19/05/21 13:33:22
"Level 1","137",315.64071780966736,271.303916666667,19/05/21 13:33:22
"Level 1","137",315.8333524113539,271.303916666667,19/05/21 13:33:22
"Level 1","137",315.8333524113539,271.303916666667,19/05/21 13:33:22
"Level 1","137",316.2955151324672,271.303916666667,19/05/21 13:33:22
"Level 1","137",316.2955151324672,271.303916666667,19/05/21 13:33:22
"Level 1","137",316.70790085855117,271.303916666667,19/05/21 13:33:22
"Level 1","137",316.9092361131258,271.303916666667,19/05/21 13:33:22
"Level 1","137",317.10588539294014,271.303916666667,19/05/21 13:33:22
"Level 1","137",317.39389811169127,271.303916666667,19/05/21 13:33:22
"Level 1","137",317.69215679730877,271.303916666667,19/05/21 13:33:23
"Level 1","137",317.8683098839909,271.303916666667,19/05/21 13:33:23
"Level 1","137",317.8683098839909,271.303916666667,19/05/21 13:33:23
"Level 1","137",317.8683098839909,271.303916666667,19/05/21 13:33:23
"Level 1","137",318.2696572629118,271.303916666667,19/05/21 13:33:23
"Level 1","137",318.52751038380484,271.3039166666671,19/05/21 13:33:23
"Level 1","137",318.72477830797493,271.3039166666671,19/05/21 13:33:23
"Level 1","137",318.9470468962186,271.30391666666713,19/05/21 13:33:23
"Level 1","137",319.1653551524593,271.30391666666713,19/05/21 13:33:23
"Level 1","140",319.4193230218232,271.2826897727355,19/05/21 13:33:23
"Level 1","140",319.3888655534066,271.1260470085161,19/05/21 13:33:24
"Level 1","140",319.3888655534066,271.1260470085161,19/05/21 13:33:24
"Level 1","140",319.3418075587556,270.8840277356094,19/05/21 13:33:24
"Level 1","140",319.2885386211864,270.61006558242747,19/05/21 13:33:24
"Level 1","140",319.19957216124715,270.15251106682916,19/05/21 13:33:24
"Level 1","140",319.1548080975621,269.92228948119333,19/05/21 13:33:24
"Level 1","140",319.1174161546361,269.7299827136264,19/05/21 13:33:24
"Level 1","140",319.0721481962718,269.4971695975867,19/05/21 13:33:24
"Level 1","140",319.0378507788787,269.32077797525733,19/05/21 13:33:24
"Level 1","140",318.9985235512503,269.11851803820184,19/05/21 13:33:24
"Level 1","140",318.9985235512503,269.11851803820184,19/05/21 13:33:25
