"floor","room","axis","ordinat","timestamp"
"Level 1","143",330.1007121366787,255.78633036057477,19/05/21 13:33:29
"Level 1","143",330.05985772847345,255.55832389793196,19/05/21 13:33:30
"Level 1","143",330.05985772847345,255.55832389793196,19/05/21 13:33:30
"Level 1","143",329.9851050355697,255.1411327591842,19/05/21 13:33:30
"Level 1","143",329.9500774506988,254.94564551381268,19/05/21 13:33:30
"Level 1","143",329.9500774506988,254.94564551381268,19/05/21 13:33:30
"Level 1","143A",329.45866239693845,254.84953774858124,19/05/21 13:33:30
"Level 1","143A",329.2491388615101,254.81661454882877,19/05/21 13:33:30
"Level 1","143A",329.0533712867076,254.78585287350143,19/05/21 13:33:30
"Level 1","143A",329.0533712867076,254.7526730052577,19/05/21 13:33:30
"Level 1","143A",328.58936731617166,254.71294223185598,19/05/21 13:33:30
"Level 1","143A",328.58936731617166,254.67084274824558,19/05/21 13:33:31
"Level 1","143A",328.048791147416,254.62799952053243,19/05/21 13:33:31
"Level 1","143A",327.8997734799503,254.60458382919927,19/05/21 13:33:31
"Level 1","143A",327.6141480132168,254.55970245452966,19/05/21 13:33:31
"Level 1","143A",327.41755838468373,254.52881160689182,19/05/21 13:33:31
"Level 1","143A",327.41755838468373,254.52881160689182,19/05/21 13:33:31
"Level 1","143A",327.0371192740282,254.46903181743681,19/05/21 13:33:31
"Level 1","143A",327.0371192740282,254.46903181743681,19/05/21 13:33:31
"Level 1","143A",326.64066612389644,254.4067356833648,19/05/21 13:33:31
"Level 1","143A",326.3960081717247,254.36829168415525,19/05/21 13:33:31
"Level 1","143A",326.3960081717247,254.34490892263943,19/05/21 13:33:32
"Level 1","143A",326.04768234879845,254.31355797310124,19/05/21 13:33:32
"Level 1","143A",325.88371177550965,254.28779267696456,19/05/21 13:33:32
"Level 1","143A",325.88371177550965,254.28779267696456,19/05/21 13:33:32
"Level 1","143A",325.49986149420386,254.22747687778408,19/05/21 13:33:32
"Level 1","143A",325.49986149420386,254.22747687778408,19/05/21 13:33:32
"Level 1","143A",325.0180851701544,254.1517736012034,19/05/21 13:33:32
"Level 1","143A",325.0180851701544,254.1281405590228,19/05/21 13:33:32
"Level 1","143A",324.64122647013676,254.0925564147724,19/05/21 13:33:32
"Level 1","143A",324.64122647013676,254.06517208017556,19/05/21 13:33:32
"Level 1","143A",324.4669523217181,254.06517208017556,19/05/21 13:33:33
"Level 1","143A",324.01851048175604,253.99470677304782,19/05/21 13:33:33
"Level 1","143A",323.7449708431164,253.9517244887677,19/05/21 13:33:33
"Level 1","143A",323.7449708431164,253.9517244887677,19/05/21 13:33:33
"Level 1","143A",323.36141328790535,253.89145468670955,19/05/21 13:33:33
"Level 1","143A",323.18343321656033,253.8634880268836,19/05/21 13:33:33
"Level 1","143A",322.95749242152647,253.8279851230598,19/05/21 13:33:33
"Level 1","143A",322.75999047556036,253.79695091964558,19/05/21 13:33:33
"Level 1","143A",322.75999047556036,253.79695091964558,19/05/21 13:33:33
"Level 1","143A",322.3359345802665,253.7303174652299,19/05/21 13:33:33
"Level 1","143A",322.1758223592257,253.70515844609935,19/05/21 13:33:34
"Level 1","143A",321.91583056404636,253.66430498403267,19/05/21 13:33:34
"Level 1","143A",321.6638503715059,253.62471041440247,19/05/21 13:33:34
"Level 1","143A",321.4853301818512,253.59665888381028,19/05/21 13:33:34
"Level 1","143A",321.31784444003097,253.5703412363805,19/05/21 13:33:34
"Level 1","143A",321.02257837502333,253.52394499922985,19/05/21 13:33:34
"Level 1","143A",321.02257837502333,253.52394499922985,19/05/21 13:33:34
"Level 1","143A",321.02257837502333,253.52394499922985,19/05/21 13:33:34
"Level 1","143A",320.6013774916351,253.45776016328116,19/05/21 13:33:34
"Level 1","143A",320.4238306411785,253.42986157703854,19/05/21 13:33:34
"Level 1","143A",320.15082794495777,253.38696366448534,19/05/21 13:33:35
"Level 1","143A",320.15082794495777,253.38696366448534,19/05/21 13:33:35
"Level 1","143A",319.59975504062805,253.30037156269432,19/05/21 13:33:35
"Level 1","143A",319.3843726030434,253.26652773220874,19/05/21 13:33:35
"Level 1","143A",319.23437257940344,253.24295767965555,19/05/21 13:33:35
"Level 1","143A",318.97969513501977,253.20293928097422,19/05/21 13:33:35
"Level 1","143A",318.97969513501977,253.20293928097422,19/05/21 13:33:35
"Level 1","143A",318.50259039845884,253.12797006802856,19/05/21 13:33:35
"Level 1","143A",318.50259039845884,253.12797006802856,19/05/21 13:33:35
"Level 1","143A",317.9851093249523,253.04665637352474,19/05/21 13:33:35
"Level 1","143A",317.78808653338876,253.015697461395,19/05/21 13:33:36
"Level 1","143A",317.78808653338876,253.015697461395,19/05/21 13:33:36
"Level 1","143A",317.5591939976595,252.97973073975555,19/05/21 13:33:36
"Level 1","143A",317.12194308394567,252.911023903816,19/05/21 13:33:36
"Level 1","143A",317.12194308394567,252.911023903816,19/05/21 13:33:36
"Level 1","143A",316.6217182807139,252.83242175019979,19/05/21 13:33:36
"Level 1","143A",316.3485059484015,252.78949089676047,19/05/21 13:33:36
"Level 1","143A",316.3485059484015,252.78949089676047,19/05/21 13:33:36
"Level 1","143A",316.089228946712,252.74874975281023,19/05/21 13:33:36
"Level 1","143A",315.58559685647685,252.66961219972018,19/05/21 13:33:36
"Level 1","143A",315.58559685647685,252.66961219972018,19/05/21 13:33:37
"Level 1","143A",315.1782623869991,252.6056062441254,19/05/21 13:33:37
"Level 1","143A",315.1782623869991,252.6056062441254,19/05/21 13:33:37
"Level 1","143A",314.88682419571427,252.5598114947787,19/05/21 13:33:37
"Level 1","143A",314.4489720056384,252.49101017808434,19/05/21 13:33:37
"Level 1","143A",314.23253960863957,252.45700136363428,19/05/21 13:33:37
"Level 1","143A",314.23253960863957,252.45700136363428,19/05/21 13:33:37
"Level 1","143A",314.04205571646196,252.4270699326904,19/05/21 13:33:37
"Level 1","143A",313.59324072700485,252.3565459912172,19/05/21 13:33:37
"Level 1","143A",313.59324072700485,252.3565459912172,19/05/21 13:33:37
"Level 1","143A",313.59324072700485,252.3565459912172,19/05/21 13:33:38
"Level 1","143A",313.19299709723344,252.2936542452103,19/05/21 13:33:38
"Level 1","143A",312.9917113325423,252.2620254765151,19/05/21 13:33:38
"Level 1","143A",312.9917113325423,252.2620254765151,19/05/21 13:33:38
"Level 1","143A",312.8280952509126,252.23631588294987,19/05/21 13:33:38
"Level 1","143A",312.31878958774274,252.15628682058542,19/05/21 13:33:38
"Level 1","143A",312.0802053757221,252.1187972103892,19/05/21 13:33:38
"Level 1","143A",312.0802053757221,252.1187972103892,19/05/21 13:33:38
"Level 1","143A",311.58457938980735,252.04091768576478,19/05/21 13:33:38
"Level 1","143A",311.58457938980735,252.04091768576478,19/05/21 13:33:38
"Level 1","143A",311.404215866188,252.0125765053621,19/05/21 13:33:39
"Level 1","143A",310.99096269403344,251.94764052235962,19/05/21 13:33:39
"Level 1","143A",310.8387165955627,251.92371753585005,19/05/21 13:33:39
"Level 1","143A",310.63979367743985,251.89246004988163,19/05/21 13:33:39
"Level 1","143A",310.3557183338991,251.84782225174106,19/05/21 13:33:39
"Level 1","143A",310.0862419684326,251.80547844444186,19/05/21 13:33:39
"Level 1","143A",309.7966682485166,251.75997666630332,19/05/21 13:33:39
"Level 1","143A",309.5766268897682,251.72540076248865,19/05/21 13:33:39
"Level 1","143A",309.5766268897682,251.72540076248865,19/05/21 13:33:39
